 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc_new,car,credit_card,debt_consolidation,educational,funded_amnt_new,home_improvement,house,installment_new,int_rate,loan_amnt_new,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4085298.3333333326,0,1,0,0,843702.9166666665,0,0,27907.02815833333,11.7,843702.9166666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3223833.2499999995,0,0,1,0,1509784.1666666665,0,0,31267.630091666662,8.9,1509784.1666666665,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5328649.999999999,0,0,1,0,2664324.9999999995,0,0,91410.32642499999,14.2,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4795784.999999999,0,0,0,0,477358.22916666657,0,0,15158.233033333332,8.9,477358.22916666657,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4795784.999999999,0,0,1,0,1287757.0833333333,0,0,41947.13279999999,10.6,1287757.0833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8881083.333333332,0,0,1,0,2486703.333333333,0,0,65758.20532499999,19.9,2486703.333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6059740.779999999,0,0,0,0,1776216.6666666665,1,0,46106.14412499999,19.0,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1332162.4999999998,0,0,1,0,444054.1666666666,0,0,13815.413233333331,7.51,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7992974.999999999,0,0,1,0,1332162.4999999998,0,0,41684.25273333333,7.9,1332162.4999999998,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3286000.833333333,0,0,1,0,1154540.8333333333,0,0,37205.52240833333,9.91,1154540.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26643249.999999996,0,0,0,0,2486703.333333333,1,0,76351.561525,6.62,2486703.333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2664324.9999999995,0,0,1,0,639437.9999999999,0,0,22251.554291666664,15.2,639437.9999999999,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4884595.833333333,0,1,0,0,464036.6041666666,0,0,14953.968116666663,9.91,464036.6041666666,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15985949.999999998,0,0,0,0,1420973.333333333,0,0,35521.66900833333,17.2,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7992974.999999999,0,0,1,0,444054.1666666666,0,0,15781.68508333333,16.7,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6927244.999999999,0,1,0,0,1776216.6666666665,0,0,62411.81312499999,15.9,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7033817.999999999,0,0,1,0,888108.3333333333,0,0,27030.465233333332,6.03,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2664324.9999999995,0,0,1,0,1243351.6666666665,0,0,39480.855958333326,8.9,1243351.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4262919.999999999,0,1,0,0,1065729.9999999998,0,0,25505.583224999995,15.2,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2664324.9999999995,0,1,0,0,408529.83333333326,0,0,12783.431349999997,7.9,408529.83333333326,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6660812.499999999,0,0,1,0,621675.8333333333,0,0,19453.12493333333,7.9,621675.8333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5772704.166666666,0,0,1,0,1065729.9999999998,0,0,33347.57980833333,7.9,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6216758.333333332,0,0,1,0,1776216.6666666665,0,0,43156.73634999999,15.9,1776216.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2930757.4999999995,0,0,1,0,1618577.4374999998,0,0,42801.49301666666,19.9,1618577.4374999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10213245.833333332,0,0,0,0,577270.4166666666,0,0,18803.917741666664,10.6,577270.4166666666,0,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9413948.333333332,0,0,0,0,1776216.6666666665,1,0,41931.14684999999,14.6,1776216.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3410335.9999999995,0,1,0,0,2220270.833333333,0,0,47887.68944166666,10.6,2220270.833333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3730054.9999999995,0,0,1,0,754892.0833333333,0,0,23486.024874999996,7.51,754892.0833333333,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6660812.499999999,1,0,0,0,355243.33333333326,0,0,7662.598699999999,10.6,355243.33333333326,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5683893.333333332,0,0,1,0,1065729.9999999998,0,0,36161.10700833333,13.4,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4529352.499999999,0,0,1,0,568389.3333333333,0,0,17785.25748333333,7.9,568389.3333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8961368.326666666,0,0,1,0,3108379.166666666,0,0,82872.94101666665,20.3,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3108379.166666666,0,0,1,0,1420973.333333333,0,0,47000.469216666665,11.7,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11101354.166666664,0,0,1,0,976919.1666666665,0,0,34718.81907499999,16.7,976919.1666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5772704.166666666,0,0,1,0,284194.6666666666,0,0,9400.626708333331,11.7,284194.6666666666,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6660812.499999999,0,0,0,0,293075.74999999994,0,0,9694.590566666666,11.7,293075.74999999994,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8728328.7,0,1,0,0,834821.8333333333,0,0,25632.582716666664,6.62,834821.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9147515.833333332,1,0,0,0,355243.33333333326,0,0,12054.294408333331,13.4,355243.33333333326,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6216758.333333332,0,0,0,0,888108.3333333333,1,0,29677.028066666666,12.4,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7104866.666666666,0,0,1,0,1065729.9999999998,0,0,32436.38065833333,6.03,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3730054.9999999995,0,0,1,0,1598594.9999999998,0,0,50020.925658333326,7.9,1598594.9999999998,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3552433.333333333,0,0,1,0,1332162.4999999998,0,0,36249.91784166666,21.2,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5103780.969999999,0,0,1,0,1250012.4791666665,0,0,40281.92967499999,9.91,1250012.4791666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2309081.6666666665,0,0,1,0,426291.99999999994,0,0,10728.348666666665,17.5,426291.99999999994,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4262919.999999999,0,0,0,0,1525326.0624999998,0,1,38941.77419999999,18.2,1525326.0624999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2984043.9999999995,0,0,0,0,710486.6666666665,1,0,21624.54980833333,6.03,710486.6666666665,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5031133.708333333,0,0,1,0,577270.4166666666,0,0,18803.917741666664,10.6,577270.4166666666,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8881083.333333332,0,0,1,0,1687405.833333333,0,0,42464.89995833333,17.5,1687405.833333333,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7992974.999999999,0,0,0,0,1865027.4999999998,0,0,41884.07710833333,12.4,1865027.4999999998,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,6394379.999999999,0,0,0,0,1065729.9999999998,0,0,22986.01988333333,10.6,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7737199.799999999,0,1,0,0,253110.87499999997,0,0,7874.856591666666,7.51,253110.87499999997,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3519040.4599999995,0,0,1,0,1154540.8333333333,0,0,27026.912799999995,14.2,1154540.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3286000.833333333,0,0,1,0,710486.6666666665,0,0,24107.70070833333,13.4,710486.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1598594.9999999998,0,0,0,0,133216.24999999997,0,0,4859.728799999999,18.6,133216.24999999997,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6216758.333333332,0,0,1,0,2664324.9999999995,0,0,86785.94633333333,10.6,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5506271.666666666,0,0,1,0,841482.6458333333,0,0,25611.268116666663,6.03,841482.6458333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7318012.666666666,1,0,0,0,885888.0624999999,0,0,22294.183491666663,17.5,885888.0624999999,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4476065.999999999,0,0,0,0,266432.49999999994,1,0,9191.033141666665,14.6,266432.49999999994,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7282488.333333332,0,1,0,0,1856146.4166666665,0,0,62264.38714166666,12.6,1856146.4166666665,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11545408.333333332,0,0,1,0,2664324.9999999995,0,0,74711.22543333333,22.7,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4440541.666666666,0,1,0,0,710486.6666666665,0,0,21814.604991666663,6.62,710486.6666666665,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2131459.9999999995,0,0,0,0,532864.9999999999,0,0,18723.987991666665,15.9,532864.9999999999,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6574626.914899999,0,0,0,0,230908.16666666663,0,0,8035.604199999999,15.2,230908.16666666663,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2575514.1666666665,0,0,1,0,1021324.5833333331,0,0,31957.69026666666,7.9,1021324.5833333331,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4440541.666666666,0,0,0,0,444054.1666666666,0,0,14896.241074999996,12.6,444054.1666666666,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8437029.166666666,0,0,0,0,577270.4166666666,0,0,18803.917741666664,10.6,577270.4166666666,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10511171.542941665,0,0,1,0,1243351.6666666665,0,0,29351.98041666666,14.6,1243351.6666666665,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8437029.166666666,0,0,0,0,2131459.9999999995,1,0,66694.27150833333,7.9,2131459.9999999995,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6394379.999999999,0,0,1,0,515102.83333333326,0,0,17212.42760833333,12.4,515102.83333333326,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8881083.333333332,0,0,0,0,1065729.9999999998,0,0,24517.118649999997,13.4,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4795784.999999999,1,0,0,0,532864.9999999999,0,0,11035.634149999998,8.9,532864.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4440541.666666666,0,0,0,0,1065729.9999999998,1,0,25894.574674999996,15.9,1065729.9999999998,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6172352.916666666,0,0,1,0,2042649.1666666663,0,0,44057.27819999999,10.6,2042649.1666666663,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1332162.4999999998,0,0,1,0,230908.16666666663,0,0,8151.946391666666,16.2,230908.16666666663,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4884595.833333333,0,0,0,0,266432.49999999994,1,0,8181.253966666666,6.62,266432.49999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7016055.833333332,0,0,1,0,921412.3958333333,0,0,28291.57906666666,6.62,921412.3958333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7283198.819999999,0,0,0,0,639437.9999999999,0,0,19633.410924999996,6.62,639437.9999999999,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5062217.499999999,0,0,1,0,1574172.020833333,0,0,34787.20341666666,11.7,1574172.020833333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4262919.999999999,0,0,1,0,1363246.2916666665,0,0,31361.769574999995,13.4,1363246.2916666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6394379.999999999,0,0,0,0,373005.49999999994,1,0,12464.60045833333,12.4,373005.49999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6127947.499999999,1,0,0,0,373005.49999999994,0,0,11453.045066666666,6.62,373005.49999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5384593.720133333,0,0,1,0,888108.3333333333,0,0,27629.93835833333,7.51,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6394379.999999999,0,0,0,0,444054.1666666666,0,0,13515.232616666666,6.03,444054.1666666666,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2664324.9999999995,0,0,1,0,1254453.0208333333,0,0,38516.37030833333,6.62,1254453.0208333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5506271.666666666,0,0,1,0,1776216.6666666665,0,0,45346.811499999996,18.2,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7548920.833333332,0,0,1,0,888108.3333333333,0,0,27268.478266666665,6.62,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15985949.999999998,0,0,1,0,888108.3333333333,0,0,29375.07123333333,11.7,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3374811.666666666,0,0,0,0,479578.49999999994,0,0,15228.393591666665,8.9,479578.49999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,8881083.333333332,0,1,0,0,799297.4999999999,0,0,26035.7839,10.6,799297.4999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11945057.083333332,0,0,1,0,2131459.9999999995,0,0,74894.17574999998,15.9,2131459.9999999995,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3552433.333333333,0,0,1,0,1563070.6666666665,0,0,39074.102341666665,17.2,1563070.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6838434.166666666,0,1,0,0,1065729.9999999998,0,0,33347.57980833333,7.9,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4085298.3333333326,0,0,1,0,437393.3541666666,0,0,14467.284749999999,11.7,437393.3541666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7268278.599999999,0,0,1,0,2664324.9999999995,0,0,97704.35018333333,19.0,2664324.9999999995,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6394379.999999999,0,0,0,0,1332162.4999999998,0,0,30646.84236666666,13.4,1332162.4999999998,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8969894.166666666,0,1,0,0,1776216.6666666665,0,0,55578.70760833332,7.9,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6216758.333333332,0,0,1,0,1598594.9999999998,0,0,50020.925658333326,7.9,1598594.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3286000.833333333,0,0,0,0,568389.3333333333,1,0,18800.36530833333,11.7,568389.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4795784.999999999,0,0,1,0,852583.9999999999,0,0,26177.88123333333,6.62,852583.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7104866.666666666,0,0,0,0,621675.8333333333,1,0,18921.148041666664,6.03,621675.8333333333,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7992974.999999999,0,0,0,0,621675.8333333333,0,0,20250.646216666664,10.6,621675.8333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5239839.166666666,0,0,0,0,852583.9999999999,0,0,27474.519399999997,9.91,852583.9999999999,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4440541.666666666,0,0,0,0,888108.3333333333,1,0,27789.79785833333,7.9,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12433516.666666664,0,1,0,0,1598594.9999999998,0,0,50020.925658333326,7.9,1598594.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6394379.999999999,0,0,1,0,746010.9999999999,0,0,22906.09013333333,6.62,746010.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9893171.589999998,0,0,1,0,2984043.9999999995,0,0,68647.22173333332,13.4,2984043.9999999995,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9325137.499999998,0,0,1,0,639437.9999999999,0,0,20828.804741666663,10.6,639437.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2664324.9999999995,0,0,0,0,404089.2916666666,0,0,9992.994966666665,16.7,404089.2916666666,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3330406.2499999995,0,0,1,0,1665203.1249999998,0,0,41179.807199999996,16.7,1665203.1249999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17051679.999999996,0,0,0,0,497340.66666666657,1,0,15562.322324999997,7.9,497340.66666666657,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4884595.833333333,0,1,0,0,373005.49999999994,0,0,12512.55830833333,12.6,373005.49999999994,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4795784.999999999,0,0,1,0,426291.99999999994,0,0,14245.257666666665,12.4,426291.99999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8525839.999999998,1,0,0,0,266432.49999999994,0,0,8337.561033333332,7.9,266432.49999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8952131.999999998,0,0,1,0,1953838.333333333,0,0,65288.39601666666,12.4,1953838.333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6305569.166666666,0,0,1,0,1776216.6666666665,0,0,40861.86441666666,13.4,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2664324.9999999995,0,0,0,0,421851.45833333326,0,0,13199.95415833333,7.9,421851.45833333326,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5861514.999999999,0,1,0,0,666081.2499999999,0,0,20451.358699999997,6.62,666081.2499999999,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5772704.166666666,0,0,1,0,1332162.4999999998,0,0,33525.201474999994,17.5,1332162.4999999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8377081.854166665,0,0,1,0,2664324.9999999995,0,0,68587.71847499999,18.6,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6705217.916666666,0,0,1,0,799297.4999999999,0,0,25010.90688333333,7.9,799297.4999999999,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13854489.999999998,0,0,1,0,3108379.166666666,0,0,101250.56675833331,10.6,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8437029.166666666,0,0,1,0,568389.3333333333,0,0,17785.25748333333,7.9,568389.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4262919.999999999,0,0,1,0,959156.9999999999,0,0,33859.13020833333,16.2,959156.9999999999,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6616407.083333332,0,0,1,0,266432.49999999994,0,0,9141.299074999999,14.2,266432.49999999994,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3303762.9999999995,1,0,0,0,399648.74999999994,0,0,9194.585575,13.4,399648.74999999994,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5772704.166666666,0,0,1,0,1332162.4999999998,0,0,41684.25273333333,7.9,1332162.4999999998,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4884595.833333333,0,1,0,0,1119016.4999999998,0,0,29287.14850833333,19.4,1119016.4999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13321624.999999998,0,0,0,0,2220270.833333333,1,0,49861.95426666667,12.4,2220270.833333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11545408.333333332,0,1,0,0,905870.4999999999,0,0,28183.229849999992,7.51,905870.4999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6572001.666666666,0,0,1,0,1776216.6666666665,0,0,59583.18808333332,12.6,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7992974.999999999,0,0,1,0,621675.8333333333,0,0,20563.260349999997,11.7,621675.8333333333,0,0,0,0,0,0,0
